candidate_id,detector_id,threshold_context,threshold_rule_id,ewma_id,ewma_alpha,persistence,minimum_engine_detection_coverage,mean_engine_detection_coverage,worst_false_positive_alerted_endpoints_per_1000,worst_false_alert_events_per_1000,worst_percent_engines_with_healthy_false_alert,median_policy_median_detection_delay,median_policy_median_lead_cycles,feasible
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.20,0.2,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,1,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.50,0.5,8,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,1,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,3,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,5,0.0,0.0,0.0,0.0,0.0,,,True
pca_reconstruction__per_mode__mean_plus_2.0_std__ewma_alpha_0.80__persistence_8,pca_reconstruction,per_mode,mean_plus_2.0_std,alpha_0.80,0.8,8,0.0,0.0,0.0,0.0,0.0,,,True
lstm_calibrated_ensemble__global__quantile_0.900__ewma_off__persistence_1,lstm_calibrated_ensemble,global,quantile_0.900,off,,1,0.0,21.794871794871796,386.404943656852,14.783821478382148,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_off__persistence_3,lstm_calibrated_ensemble,global,quantile_0.900,off,,3,0.0,24.35897435897436,360.7173149157882,10.878661087866108,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_off__persistence_5,lstm_calibrated_ensemble,global,quantile_0.900,off,,5,0.0,24.35897435897436,340.1187446988974,9.902370990237099,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_off__persistence_8,lstm_calibrated_ensemble,global,quantile_0.900,off,,8,3.8461538461538463,27.564102564102566,311.52308251544895,8.507670850767084,96.15384615384616,10.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.20,0.2,1,0.0,24.35897435897436,360.23264267539076,9.208772567551193,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.20,0.2,3,1.9230769230769231,26.923076923076923,341.93626560038774,9.087604507451836,98.07692307692308,7.0,31.0,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.20__persistence_5,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.20,0.2,5,3.8461538461538463,30.128205128205128,324.00339270568276,8.481764206955047,96.15384615384616,9.0,31.0,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.20__persistence_8,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.20,0.2,8,7.6923076923076925,35.256410256410255,299.0427723252151,7.7547558463589,92.3076923076923,8.0,28.5,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.50__persistence_1,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.50,0.5,1,0.0,22.435897435897434,379.619532291288,11.297071129707113,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.50__persistence_3,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.50,0.5,3,0.0,23.076923076923077,358.1727856537017,9.902370990237099,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.50__persistence_5,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.50,0.5,5,0.0,24.35897435897436,339.02823215800316,9.208772567551193,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.50__persistence_8,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.50,0.5,8,3.8461538461538463,29.487179487179485,312.6135950563432,7.9970919665576155,96.15384615384616,9.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.80__persistence_1,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.80,0.8,1,0.0,21.153846153846153,384.70859081546104,13.249651324965132,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.80__persistence_3,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.80,0.8,3,0.0,23.717948717948715,361.323155216285,10.460251046025105,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.80__persistence_5,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.80,0.8,5,0.0,23.717948717948715,341.57276142008965,9.483960948396096,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.900__ewma_alpha_0.80__persistence_8,lstm_calibrated_ensemble,global,quantile_0.900,alpha_0.80,0.8,8,3.8461538461538463,28.205128205128204,314.30994789773416,8.36059614685569,96.15384615384616,9.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_off__persistence_1,lstm_calibrated_ensemble,global,quantile_0.950,off,,1,0.0,25.0,323.397552405186,12.691771269177126,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_off__persistence_3,lstm_calibrated_ensemble,global,quantile_0.950,off,,3,0.0,26.28205128205128,300.49678904640734,9.087604507451836,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_off__persistence_5,lstm_calibrated_ensemble,global,quantile_0.950,off,,5,3.8461538461538463,29.487179487179485,283.0485883920998,8.23942808675633,96.15384615384616,10.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_off__persistence_8,lstm_calibrated_ensemble,global,quantile_0.950,off,,8,3.8461538461538463,35.256410256410255,258.93614443232764,7.633587786259542,96.15384615384616,8.0,29.5,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.20,0.2,1,3.8461538461538463,32.05128205128205,282.80625227190114,7.7547558463589,96.15384615384616,9.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.20,0.2,3,3.8461538461538463,34.61538461538461,267.29674057918334,7.7547558463589,96.15384615384616,7.5,29.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.20__persistence_5,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.20,0.2,5,7.6923076923076925,40.38461538461539,252.27190112686296,7.270083605961468,92.3076923076923,7.0,30.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.20__persistence_8,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.20,0.2,8,11.538461538461538,45.51282051282052,230.82515448927663,6.906579425663395,88.46153846153847,9.0,27.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.50__persistence_1,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.50,0.5,1,0.0,25.64102564102564,312.6135950563432,9.32994062765055,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.50__persistence_3,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.50,0.5,3,0.0,28.84615384615385,294.6807221616382,8.481764206955047,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.50__persistence_5,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.50,0.5,5,3.8461538461538463,31.41025641025641,278.08069792802615,7.9970919665576155,96.15384615384616,10.0,28.5,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.50__persistence_8,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.50,0.5,8,3.8461538461538463,36.53846153846154,254.57409426875077,7.3912516660608265,96.15384615384616,7.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.80__persistence_1,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.80,0.8,1,0.0,25.0,320.36835090270205,11.436541143654114,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.80__persistence_3,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.80,0.8,3,0.0,26.923076923076923,299.2851084454138,8.84526838725312,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.80__persistence_5,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.80,0.8,5,3.8461538461538463,30.76923076923077,281.95807585120565,8.36059614685569,96.15384615384616,9.5,30.0,False
lstm_calibrated_ensemble__global__quantile_0.950__ewma_alpha_0.80__persistence_8,lstm_calibrated_ensemble,global,quantile_0.950,alpha_0.80,0.8,8,3.8461538461538463,35.256410256410255,257.6032957712347,7.633587786259542,96.15384615384616,7.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_off__persistence_1,lstm_calibrated_ensemble,global,quantile_0.975,off,,1,0.0,28.846153846153843,263.4193626560039,10.905125408942203,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_off__persistence_3,lstm_calibrated_ensemble,global,quantile_0.975,off,,3,1.9230769230769231,34.61538461538461,242.6996243790137,8.84526838725312,98.07692307692308,6.0,33.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_off__persistence_5,lstm_calibrated_ensemble,global,quantile_0.975,off,,5,3.8461538461538463,37.82051282051282,225.7360959651036,8.118260026656973,96.15384615384616,9.0,31.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_off__persistence_8,lstm_calibrated_ensemble,global,quantile_0.975,off,,8,5.769230769230769,44.87179487179487,202.10832424572882,7.512419726160184,94.23076923076923,6.0,30.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.20,0.2,1,7.6923076923076925,44.230769230769226,211.43826487337938,7.512419726160184,92.3076923076923,6.5,30.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.20,0.2,3,11.538461538461538,48.07692307692307,196.53459348115837,6.906579425663395,90.38461538461539,8.0,28.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.20__persistence_5,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.20,0.2,5,13.461538461538462,50.0,182.72143462983158,6.664243305464679,88.46153846153847,10.0,26.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.20__persistence_8,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.20,0.2,8,15.384615384615385,52.56410256410256,162.8498727735369,6.179571065067249,84.61538461538461,12.5,23.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.50__persistence_1,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.50,0.5,1,3.8461538461538463,34.61538461538461,251.78722888646553,8.724100327153762,96.15384615384616,6.0,31.5,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.50__persistence_3,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.50,0.5,3,3.8461538461538463,36.53846153846154,234.58136435235673,8.36059614685569,96.15384615384616,9.0,30.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.50__persistence_5,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.50,0.5,5,3.8461538461538463,40.38461538461538,217.9813401187447,8.118260026656973,96.15384615384616,7.5,28.5,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.50__persistence_8,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.50,0.5,8,7.6923076923076925,46.794871794871796,194.47473645946928,7.148915545862111,92.3076923076923,8.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.80__persistence_1,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.80,0.8,1,0.0,30.76923076923077,259.9054889131225,9.814612868047982,100.0,,,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.80__persistence_3,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.80,0.8,3,3.8461538461538463,35.256410256410255,240.88210347752332,8.602932267054404,96.15384615384616,6.0,32.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.80__persistence_5,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.80,0.8,5,3.8461538461538463,38.46153846153846,224.2820792439113,7.9970919665576155,96.15384615384616,10.0,30.0,False
lstm_calibrated_ensemble__global__quantile_0.975__ewma_alpha_0.80__persistence_8,lstm_calibrated_ensemble,global,quantile_0.975,alpha_0.80,0.8,8,5.769230769230769,45.51282051282052,200.89664364473524,7.3912516660608265,94.23076923076923,6.5,29.5,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_off__persistence_1,lstm_calibrated_ensemble,global,quantile_0.990,off,,1,5.769230769230769,48.07692307692307,178.35938446625468,8.36059614685569,94.23076923076923,6.5,31.5,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_off__persistence_3,lstm_calibrated_ensemble,global,quantile_0.990,off,,3,5.769230769230769,51.28205128205128,162.12286441294074,7.633587786259542,94.23076923076923,7.0,30.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_off__persistence_5,lstm_calibrated_ensemble,global,quantile_0.990,off,,5,7.6923076923076925,52.56410256410256,146.97685690052103,7.512419726160184,94.23076923076923,9.0,28.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_off__persistence_8,lstm_calibrated_ensemble,global,quantile_0.990,off,,8,17.307692307692307,58.97435897435898,125.65127832303405,6.4219071852659635,82.6923076923077,9.0,26.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.20,0.2,1,19.23076923076923,58.333333333333336,128.43814370531928,6.05840300496789,82.6923076923077,12.0,23.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.20,0.2,3,21.153846153846153,59.61538461538462,116.44250575548286,5.8160668847691745,80.76923076923077,14.0,21.5,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.20__persistence_5,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.20,0.2,5,26.923076923076923,62.82051282051282,105.05270810614321,5.452562704471101,75.0,15.5,20.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.20__persistence_8,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.20,0.2,8,32.69230769230769,64.74358974358974,89.3008602932267,4.725554343874955,63.46153846153846,17.5,21.5,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.50__persistence_1,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.50,0.5,1,5.769230769230769,48.07692307692307,168.302435478008,7.270083605961468,94.23076923076923,7.0,29.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.50__persistence_3,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.50,0.5,3,9.615384615384615,51.92307692307693,153.76226826608507,6.906579425663395,92.3076923076923,9.0,27.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.50__persistence_5,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.50,0.5,5,13.461538461538462,54.48717948717948,139.94910941475828,6.664243305464679,88.46153846153847,9.0,27.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.50__persistence_8,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.50,0.5,8,19.23076923076923,58.333333333333336,121.04689203925845,5.8160668847691745,80.76923076923077,12.0,24.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.80__persistence_1,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.80,0.8,1,5.769230769230769,48.71794871794872,176.0571913243669,7.9970919665576155,94.23076923076923,6.5,31.5,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.80__persistence_3,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.80,0.8,3,7.6923076923076925,52.56410256410256,160.3053435114504,7.3912516660608265,94.23076923076923,7.0,30.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.80__persistence_5,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.80,0.8,5,9.615384615384615,53.205128205128204,145.52284017932874,7.270083605961468,92.3076923076923,9.0,28.0,False
lstm_calibrated_ensemble__global__quantile_0.990__ewma_alpha_0.80__persistence_8,lstm_calibrated_ensemble,global,quantile_0.990,alpha_0.80,0.8,8,17.307692307692307,59.61538461538462,124.68193384223919,6.300739125166606,82.6923076923077,9.5,26.0,False
lstm_calibrated_ensemble__global__quantile_0.995__ewma_off__persistence_1,lstm_calibrated_ensemble,global,quantile_0.995,off,,1,32.69230769230769,71.7948717948718,67.97528171573973,4.846722403974312,69.23076923076923,17.5,23.0,False
lstm_calibrated_ensemble__global__quantile_0.995__ewma_off__persistence_3,lstm_calibrated_ensemble,global,quantile_0.995,off,,3,40.38461538461539,75.0,58.64534108808918,4.119714043378165,61.53846153846154,19.0,22.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_off__persistence_5,lstm_calibrated_ensemble,global,quantile_0.995,off,,5,48.07692307692308,78.20512820512822,50.64824912153156,3.5138737428813767,53.84615384615385,21.0,20.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_off__persistence_8,lstm_calibrated_ensemble,global,quantile_0.995,off,,8,46.15384615384615,72.43589743589745,40.712468193384225,2.7868653822852294,42.30769230769231,21.0,20.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.20,0.2,1,44.23076923076923,77.56410256410257,49.19423240033927,3.87737792317945,57.69230769230769,19.0,20.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.20,0.2,3,48.07692307692308,79.48717948717949,41.681812674179085,3.392705682782019,51.92307692307692,19.5,20.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.20__persistence_5,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.20,0.2,5,50.0,75.0,35.25990548891312,2.665697322185872,40.38461538461539,19.0,19.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.20__persistence_8,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.20,0.2,8,46.15384615384615,69.87179487179488,27.383981582454865,2.423361201987156,36.53846153846154,21.5,17.5,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.50__persistence_1,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.50,0.5,1,32.69230769230769,72.43589743589745,63.492063492063494,4.725554343874955,69.23076923076923,17.0,23.0,False
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.50__persistence_3,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.50,0.5,3,42.30769230769231,75.64102564102564,54.2832909245123,3.9985459832788077,59.61538461538461,19.0,21.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.50__persistence_5,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.50,0.5,5,50.0,80.76923076923077,46.77087119835211,3.392705682782019,51.92307692307692,19.5,20.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.50__persistence_8,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.50,0.5,8,48.07692307692308,73.71794871794872,37.3197625106022,2.665697322185872,40.38461538461539,21.0,19.5,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.80__persistence_1,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.80,0.8,1,32.69230769230769,71.7948717948718,66.88476917484552,4.725554343874955,69.23076923076923,17.5,23.0,False
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.80__persistence_3,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.80,0.8,3,40.38461538461539,75.0,57.675996607294316,4.119714043378165,61.53846153846154,19.0,22.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.80__persistence_5,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.80,0.8,5,48.07692307692308,78.20512820512822,49.80007270083606,3.5138737428813767,53.84615384615385,21.0,20.0,True
lstm_calibrated_ensemble__global__quantile_0.995__ewma_alpha_0.80__persistence_8,lstm_calibrated_ensemble,global,quantile_0.995,alpha_0.80,0.8,8,46.15384615384615,73.07692307692308,39.864291772688716,2.7868653822852294,42.30769230769231,20.5,20.0,True
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_off__persistence_1,lstm_calibrated_ensemble,global,mean_plus_1.0_std,off,,1,0.0,16.666666666666668,506.36132315521627,19.525801952580196,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_off__persistence_3,lstm_calibrated_ensemble,global,mean_plus_1.0_std,off,,3,0.0,17.94871794871795,475.099963649582,12.97071129707113,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_off__persistence_5,lstm_calibrated_ensemble,global,mean_plus_1.0_std,off,,5,0.0,18.589743589743588,451.71452805040593,11.297071129707113,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_off__persistence_8,lstm_calibrated_ensemble,global,mean_plus_1.0_std,off,,8,0.0,21.794871794871796,420.6955046649703,9.623430962343097,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.20,0.2,1,0.0,17.94871794871795,488.1861141403126,11.157601115760112,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.20,0.2,3,0.0,18.589743589743588,467.4663758633224,10.878661087866108,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.20,0.2,5,0.0,21.794871794871796,447.4736459469284,9.762900976290098,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.20,0.2,8,1.9230769230769231,24.35897435897436,419.4838240639767,8.84526838725312,98.07692307692308,7.0,30.5,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.50,0.5,1,0.0,17.307692307692307,501.63576881134134,13.807531380753138,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.50,0.5,3,0.0,18.589743589743588,477.15982067127106,12.412831241283124,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.50,0.5,5,0.0,19.23076923076923,454.50139343269115,11.157601115760112,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.50,0.5,8,0.0,22.435897435897434,423.967042287653,9.344490934449093,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.80,0.8,1,0.0,16.666666666666668,504.907306434024,16.317991631799163,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.80,0.8,3,0.0,18.589743589743588,477.2809887313704,12.691771269177126,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.80,0.8,5,0.0,18.589743589743588,454.2590573124924,11.01813110181311,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.0_std__ewma_alpha_0.80__persistence_8,lstm_calibrated_ensemble,global,mean_plus_1.0_std,alpha_0.80,0.8,8,0.0,21.794871794871796,423.8458742275536,9.483960948396096,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.5_std__ewma_off__persistence_1,lstm_calibrated_ensemble,global,mean_plus_1.5_std,off,,1,0.0,25.0,347.2676602447595,12.97071129707113,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.5_std__ewma_off__persistence_3,lstm_calibrated_ensemble,global,mean_plus_1.5_std,off,,3,0.0,25.64102564102564,323.6398885253847,10.056948988246699,100.0,,,False
lstm_calibrated_ensemble__global__mean_plus_1.5_std__ewma_off__persistence_5,lstm_calibrated_ensemble,global,mean_plus_1.5_std,off,,5,3.8461538461538463,28.205128205128204,304.01066278928874,8.724100327153762,96.15384615384616,7.5,28.5,False
lstm_calibrated_ensemble__global__mean_plus_1.5_std__ewma_off__persistence_8,lstm_calibrated_ensemble,global,mean_plus_1.5_std,off,,8,3.8461538461538463,32.05128205128205,278.44420210832425,7.9970919665576155,96.15384615384616,10.0,29.0,False
lstm_calibrated_ensemble__global__mean_plus_1.5_std__ewma_alpha_0.20__persistence_1,lstm_calibrated_ensemble,global,mean_plus_1.5_std,alpha_0.20,0.2,1,3.8461538461538463,28.84615384615385,310.6749060947534,7.9970919665576155,96.15384615384616,9.0,31.0,False
lstm_calibrated_ensemble__global__mean_plus_1.5_std__ewma_alpha_0.20__persistence_3,lstm_calibrated_ensemble,global,mean_plus_1.5_std,alpha_0.20,0.2,3,3.8461538461538463,32.05128205128205,294.6807221616382,7.875923906458258,96.15384615384616,8.0,30.0,False
