candidate_id,detector_id,threshold_context,threshold_rule_id,threshold_kind,threshold_value,ewma_id,ewma_alpha,persistence,policy_id,selection_policy,evaluated_endpoints,healthy_evaluated_endpoints,anomalous_evaluated_endpoints,ambiguous_excluded_endpoints,tp,fp,tn,fn,precision,recall,f1,specificity,false_positive_alerted_endpoints_per_1000_healthy_endpoints,false_alert_event_count,false_alert_events_per_1000_healthy_endpoints,validation_engine_count,engines_with_healthy_false_alert,percent_engines_with_healthy_false_alert,total_event_count,median_event_duration_endpoints,event_fragmentation_per_engine,events_crossing_proxy_onset,detected_engine_count,missed_engine_count,engine_detection_coverage,missed_engine_rate,median_first_alert_delay,first_alert_delay_q1,first_alert_delay_q3,median_lead_cycles,lead_cycles_q1,lead_cycles_q3
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1099,3716,4537,13,0.22824506749740395,0.9883093525179856,0.370845284292222,0.5497394886707864,450.2605113292136,192,23.264267539076698,52,52,100.0,194,12.5,3.730769230769231,50,2,50,3.8461538461538463,96.15384615384616,6.5,5.75,7.25,11.0,10.5,11.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2074,2741,4429,121,0.4307372793354102,0.944874715261959,0.5917261055634807,0.6177126917712692,382.2873082287308,173,24.128312412831242,52,52,100.0,194,12.5,3.730769230769231,37,19,33,36.53846153846154,63.46153846153846,5.0,3.0,9.0,33.0,27.5,39.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2763,2052,4023,527,0.5738317757009346,0.8398176291793313,0.6818013571869217,0.6622222222222223,337.77777777777777,150,24.691358024691358,52,51,98.07692307692308,194,12.5,3.730769230769231,27,32,20,61.53846153846154,38.46153846153846,13.0,6.75,23.5,46.0,31.75,57.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2741,4429,0,0.20110754881958612,1.0,0.3348701771414705,0.6177126917712692,382.2873082287308,173,24.128312412831242,52,52,100.0,194,12.5,3.730769230769231,37,19,33,36.53846153846154,63.46153846153846,5.0,3.0,9.0,33.0,27.5,39.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1721,2052,4023,61,0.4561357010336602,0.9657687991021324,0.6196219621962196,0.6622222222222223,337.77777777777777,150,24.691358024691358,52,51,98.07692307692308,194,12.5,3.730769230769231,27,32,20,61.53846153846154,38.46153846153846,13.0,6.75,23.5,46.0,31.75,57.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1095,3359,4894,17,0.24584643017512348,0.9847122302158273,0.3934602946460654,0.5929964861262571,407.00351387374286,153,18.538713195201744,52,52,100.0,155,17.0,2.980769230769231,50,2,50,3.8461538461538463,96.15384615384616,8.5,7.75,9.25,9.0,8.5,9.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2032,2422,4748,163,0.4562191288729232,0.9257403189066059,0.61121973229057,0.6622036262203627,337.7963737796374,134,18.688981868898185,52,52,100.0,155,17.0,2.980769230769231,36,20,32,38.46153846153846,61.53846153846154,6.5,4.75,11.0,31.0,25.75,36.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2676,1778,4297,614,0.6008082622361922,0.8133738601823708,0.6911157024793388,0.7073251028806584,292.67489711934155,113,18.60082304526749,52,49,94.23076923076923,155,17.0,2.980769230769231,25,33,19,63.46153846153846,36.53846153846154,16.0,9.0,26.0,42.0,31.0,55.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2422,4748,0,0.2217223650385604,1.0,0.36296685954760655,0.6622036262203627,337.7963737796374,134,18.688981868898185,52,52,100.0,155,17.0,2.980769230769231,36,20,32,38.46153846153846,61.53846153846154,6.5,4.75,11.0,31.0,25.75,36.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1700,1778,4297,82,0.48878665899942497,0.9539842873176206,0.6463878326996197,0.7073251028806584,292.67489711934155,113,18.60082304526749,52,49,94.23076923076923,155,17.0,2.980769230769231,25,33,19,63.46153846153846,36.53846153846154,16.0,9.0,26.0,42.0,31.0,55.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1088,2925,5328,24,0.27111886369299776,0.9784172661870504,0.4245853658536585,0.6455834242093784,354.4165757906216,121,14.661335272022296,52,52,100.0,124,21.0,2.3846153846153846,49,3,49,5.769230769230769,94.23076923076923,10.0,5.5,11.5,7.0,6.0,13.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1967,2046,5124,228,0.4901569897832046,0.896127562642369,0.6336984536082474,0.7146443514644352,285.35564853556485,101,14.08647140864714,52,48,92.3076923076923,124,21.0,2.3846153846153846,33,22,30,42.30769230769231,57.69230769230769,9.0,6.0,14.0,28.5,22.25,39.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2553,1460,4615,737,0.6361824071766758,0.7759878419452888,0.6991647268245926,0.7596707818930041,240.32921810699588,86,14.156378600823045,52,46,88.46153846153847,124,21.0,2.3846153846153846,24,33,19,63.46153846153846,36.53846153846154,21.0,12.0,30.0,39.0,26.0,52.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,688,2046,5124,2,0.2516459400146306,0.9971014492753624,0.40186915887850466,0.7146443514644352,285.35564853556485,101,14.08647140864714,52,48,92.3076923076923,124,21.0,2.3846153846153846,33,22,30,42.30769230769231,57.69230769230769,9.0,6.0,14.0,28.5,22.25,39.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.20__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.20,0.2,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1665,1460,4615,117,0.5328,0.9343434343434344,0.6786223761972692,0.7596707818930041,240.32921810699588,86,14.156378600823045,52,46,88.46153846153847,124,21.0,2.3846153846153846,24,33,19,63.46153846153846,36.53846153846154,21.0,12.0,30.0,39.0,26.0,52.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1110,4543,3710,2,0.19635591721209977,0.9982014388489209,0.328159645232816,0.4495335029686175,550.4664970313826,360,43.62050163576881,52,52,100.0,362,4.0,6.961538461538462,50,2,50,3.8461538461538463,96.15384615384616,1.0,0.5,1.5,16.5,16.25,16.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2140,3513,3657,55,0.3785600566071113,0.9749430523917996,0.545361875637105,0.5100418410041841,489.9581589958159,344,47.97768479776848,52,52,100.0,362,4.0,6.961538461538462,42,14,38,26.923076923076923,73.07692307692308,2.5,1.0,6.0,37.0,34.0,40.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2944,2709,3366,346,0.5207854236688484,0.8948328267477204,0.6583920384658392,0.554074074074074,445.9259259259259,297,48.888888888888886,52,52,100.0,362,4.0,6.961538461538462,31,31,21,59.61538461538461,40.38461538461539,7.0,3.0,12.0,47.0,39.5,60.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,3513,3657,0,0.16416845110635261,1.0,0.2820355610055181,0.5100418410041841,489.9581589958159,344,47.97768479776848,52,52,100.0,362,4.0,6.961538461538462,42,14,38,26.923076923076923,73.07692307692308,2.5,1.0,6.0,37.0,34.0,40.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1753,2709,3366,29,0.3928731510533393,0.9837261503928171,0.5614990390775144,0.554074074074074,445.9259259259259,297,48.888888888888886,52,52,100.0,362,4.0,6.961538461538462,31,31,21,59.61538461538461,40.38461538461539,7.0,3.0,12.0,47.0,39.5,60.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1106,3915,4338,6,0.22027484564827723,0.9946043165467626,0.36067177563998043,0.5256270447110142,474.37295528898585,228,27.62631770265358,52,52,100.0,230,9.0,4.423076923076923,50,2,50,3.8461538461538463,96.15384615384616,3.0,2.5,3.5,14.5,14.25,14.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2102,2919,4251,93,0.4186417048396734,0.957630979498861,0.5825942350332595,0.592887029288703,407.11297071129707,210,29.288702928870293,52,52,100.0,230,9.0,4.423076923076923,38,17,35,32.69230769230769,67.3076923076923,3.0,2.0,8.0,36.0,30.0,39.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2829,2192,3883,461,0.563433578968333,0.8598784194528876,0.6807845024666105,0.6391769547325102,360.8230452674897,184,30.2880658436214,52,52,100.0,230,9.0,4.423076923076923,30,32,20,61.53846153846154,38.46153846153846,10.5,5.0,21.0,45.0,36.75,57.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2919,4251,0,0.19118869492934332,1.0,0.32100488485694345,0.592887029288703,407.11297071129707,210,29.288702928870293,52,52,100.0,230,9.0,4.423076923076923,38,17,35,32.69230769230769,67.3076923076923,3.0,2.0,8.0,36.0,30.0,39.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1736,2192,3883,46,0.4419551934826884,0.9741863075196409,0.6080560420315236,0.6391769547325102,360.8230452674897,184,30.2880658436214,52,52,100.0,230,9.0,4.423076923076923,30,32,20,61.53846153846154,38.46153846153846,10.5,5.0,21.0,45.0,36.75,57.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1102,3491,4762,10,0.23993032876115827,0.9910071942446043,0.38632778264680107,0.5770023021931419,422.9976978068581,170,20.598570216890828,52,52,100.0,172,13.5,3.3076923076923075,50,2,50,3.8461538461538463,96.15384615384616,5.0,4.5,5.5,12.5,12.25,12.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2063,2530,4640,132,0.4491617679076856,0.939863325740319,0.6078373600471421,0.6471408647140865,352.8591352859135,152,21.199442119944212,52,52,100.0,172,13.5,3.3076923076923075,37,18,34,34.61538461538461,65.38461538461539,5.5,4.0,9.75,33.0,28.25,36.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2737,1856,4219,553,0.5959068147180492,0.8319148936170213,0.6944056831155652,0.694485596707819,305.51440329218104,129,21.234567901234566,52,52,100.0,172,13.5,3.3076923076923075,27,35,17,67.3076923076923,32.69230769230769,14.0,7.0,25.0,43.0,33.0,57.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2530,4640,0,0.21428571428571427,1.0,0.35294117647058826,0.6471408647140865,352.8591352859135,152,21.199442119944212,52,52,100.0,172,13.5,3.3076923076923075,37,18,34,34.61538461538461,65.38461538461539,5.5,4.0,9.75,33.0,28.25,36.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1718,1856,4219,64,0.48069390039171794,0.9640852974186308,0.6415235250186706,0.694485596707819,305.51440329218104,129,21.234567901234566,52,52,100.0,172,13.5,3.3076923076923075,27,35,17,67.3076923076923,32.69230769230769,14.0,7.0,25.0,43.0,33.0,57.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1096,3014,5239,16,0.26666666666666666,0.9856115107913669,0.4197625430869399,0.6347994668605356,365.2005331394644,139,16.842360353810736,52,52,100.0,141,18.0,2.7115384615384617,50,2,50,3.8461538461538463,96.15384615384616,8.0,7.5,8.5,9.5,9.25,9.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2001,2109,5061,194,0.48686131386861314,0.911617312072893,0.6347343378271213,0.7058577405857741,294.1422594142259,121,16.875871687587168,52,50,96.15384615384616,141,18.0,2.7115384615384617,35,20,32,38.46153846153846,61.53846153846154,9.0,5.75,13.75,30.0,24.0,34.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,8,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2610,1500,4575,680,0.635036496350365,0.7933130699088146,0.7054054054054054,0.7530864197530864,246.91358024691357,101,16.625514403292183,52,47,90.38461538461539,141,18.0,2.7115384615384617,26,35,17,67.3076923076923,32.69230769230769,18.0,9.0,29.0,40.0,28.0,55.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,8,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2109,5061,0,0.2465166130760986,1.0,0.39552880481513325,0.7058577405857741,294.1422594142259,121,16.875871687587168,52,50,96.15384615384616,141,18.0,2.7115384615384617,35,20,32,38.46153846153846,61.53846153846154,9.0,5.75,13.75,30.0,24.0,34.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.50__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.50,0.5,8,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1687,1500,4575,95,0.5293379353624098,0.94668911335578,0.6790098611390621,0.7530864197530864,246.91358024691357,101,16.625514403292183,52,47,90.38461538461539,141,18.0,2.7115384615384617,26,35,17,67.3076923076923,32.69230769230769,18.0,9.0,29.0,40.0,28.0,55.5
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,1,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1111,4693,3560,1,0.19141971054445212,0.9991007194244604,0.32128397917871604,0.4313582939537138,568.6417060462862,493,59.7358536289834,52,52,100.0,495,3.0,9.51923076923077,50,2,50,3.8461538461538463,96.15384615384616,0.5,0.25,0.75,17.0,17.0,17.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,1,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2143,3661,3509,52,0.36922811853893867,0.9763097949886105,0.5358169771221403,0.4894002789400279,510.5997210599721,474,66.10878661087867,52,52,100.0,495,3.0,9.51923076923077,43,14,38,26.923076923076923,73.07692307692308,2.5,0.0,5.0,38.0,35.0,41.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,1,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2969,2835,3240,321,0.5115437629221227,0.9024316109422492,0.6529579942819441,0.5333333333333333,466.6666666666667,414,68.14814814814815,52,52,100.0,495,3.0,9.51923076923077,32,30,22,57.69230769230769,42.30769230769231,4.5,1.0,10.0,52.5,43.25,62.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,1,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,3661,3509,0,0.15858423350953804,1.0,0.27375520730013886,0.4894002789400279,510.5997210599721,474,66.10878661087867,52,52,100.0,495,3.0,9.51923076923077,43,14,38,26.923076923076923,73.07692307692308,2.5,0.0,5.0,38.0,35.0,41.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_1,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,1,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1756,2835,3240,26,0.38248747549553475,0.9854096520763187,0.5510748470108269,0.5333333333333333,466.6666666666667,414,68.14814814814815,52,52,100.0,495,3.0,9.51923076923077,32,30,22,57.69230769230769,42.30769230769231,4.5,1.0,10.0,52.5,43.25,62.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,3,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1107,3873,4380,5,0.22228915662650603,0.9955035971223022,0.3634274458305975,0.5307161032351873,469.2838967648128,257,31.140191445534956,52,52,100.0,259,7.0,4.980769230769231,50,2,50,3.8461538461538463,96.15384615384616,2.5,2.25,2.75,15.0,15.0,15.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,3,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2102,2878,4292,93,0.42208835341365464,0.957630979498861,0.5859233449477352,0.59860529986053,401.39470013947,237,33.05439330543933,52,52,100.0,259,7.0,4.980769230769231,39,16,36,30.76923076923077,69.23076923076923,3.0,1.75,7.25,37.5,33.0,40.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,3,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2830,2150,3925,460,0.5682730923694779,0.8601823708206687,0.6844014510278114,0.6460905349794238,353.90946502057614,208,34.23868312757202,52,52,100.0,259,7.0,4.980769230769231,28,32,20,61.53846153846154,38.46153846153846,8.5,3.0,19.25,46.5,38.0,57.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,3,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2878,4292,0,0.19338565022421525,1.0,0.3240958196336308,0.59860529986053,401.39470013947,237,33.05439330543933,52,52,100.0,259,7.0,4.980769230769231,39,16,36,30.76923076923077,69.23076923076923,3.0,1.75,7.25,37.5,33.0,40.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_3,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,3,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1736,2150,3925,46,0.4467318579516212,0.9741863075196409,0.6125617501764291,0.6460905349794238,353.90946502057614,208,34.23868312757202,52,52,100.0,259,7.0,4.980769230769231,28,32,20,61.53846153846154,38.46153846153846,8.5,3.0,19.25,46.5,38.0,57.75
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,5,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1103,3403,4850,9,0.24478473146915225,0.9919064748201439,0.39266642933428264,0.5876650914818854,412.3349085181146,182,22.05258693808312,52,52,100.0,184,11.5,3.5384615384615383,50,2,50,3.8461538461538463,96.15384615384616,4.5,4.25,4.75,13.0,13.0,13.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,5,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,2059,2447,4723,136,0.45694629383044827,0.9380410022779043,0.614535144008357,0.6587168758716876,341.2831241283124,164,22.87308228730823,52,52,100.0,184,11.5,3.5384615384615383,38,17,35,32.69230769230769,67.3076923076923,6.0,4.0,10.0,33.0,29.0,37.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,5,normalized_life_last_30pct_endpoint,True,9365,6075,3290,0,2734,1772,4303,556,0.6067465601420329,0.8310030395136778,0.7013853258081068,0.7083127572016461,291.6872427983539,137,22.551440329218106,52,51,98.07692307692308,184,11.5,3.5384615384615383,23,37,15,71.15384615384616,28.846153846153847,12.0,5.0,25.0,45.0,33.0,58.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,5,normalized_life_last_20pct_full_window,False,7860,7170,690,1505,690,2447,4723,0,0.21995537137392412,1.0,0.36059576691925793,0.6587168758716876,341.2831241283124,164,22.87308228730823,52,52,100.0,184,11.5,3.5384615384615383,38,17,35,32.69230769230769,67.3076923076923,6.0,4.0,10.0,33.0,29.0,37.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_5,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,5,normalized_life_last_30pct_full_window,False,7857,6075,1782,1508,1716,1772,4303,66,0.4919724770642202,0.9629629629629629,0.6512333965844402,0.7083127572016461,291.6872427983539,137,22.551440329218106,52,51,98.07692307692308,184,11.5,3.5384615384615383,23,37,15,71.15384615384616,28.846153846153847,12.0,5.0,25.0,45.0,33.0,58.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,8,normalized_life_last_10pct_endpoint,True,9365,8253,1112,0,1097,2901,5352,15,0.2743871935967984,0.9865107913669064,0.42935420743639924,0.648491457651763,351.50854234823703,140,16.963528413910094,52,52,100.0,142,16.5,2.730769230769231,50,2,50,3.8461538461538463,96.15384615384616,7.5,7.25,7.75,10.0,10.0,10.0
pca_reconstruction__per_mode__mean_plus_1.0_std__ewma_alpha_0.80__persistence_8,pca_reconstruction,per_mode,mean_plus_1.0_std,mean_plus_std,1.0,alpha_0.80,0.8,8,normalized_life_last_20pct_endpoint,True,9365,7170,2195,0,1995,2003,5167,200,0.49899949974987495,0.908883826879271,0.6442757952527046,0.7206415620641562,279.35843793584377,122,17.01534170153417,52,50,96.15384615384616,142,16.5,2.730769230769231,35,20,32,38.46153846153846,61.53846153846154,9.5,5.75,15.0,28.5,24.25,34.5
